CV_CCT|CV_TURNO|TURNO|NOMBRECT|C_NOM_ENT|CV_MUN|C_NOM_MUN|CV_LOC|C_NOM_LOC|C_NOM_VIALIDAD|N_EXTNUM|CONTROL|SUBCONTROL|TIPO|NIVEL|SUBNIVEL|CV_CARACTERIZAN1|C_CARACTERIZAN1|CV_CARACTERIZAN2|C_CARACTERIZAN2|ZONA|JEFSEC|SERVREG|CV_ESTATUS_CAPTURA|PERIODO|V1|V2|V3|V4|V5|V6|V7|V8|V9|V10|V11|V12|V13|V14|V15|V16|V17|V18|E19|V20|V21|V22|V23|V24|V25|V26|V27|V28|V29|V30|V31|V32|V33|V34|V35|V36|V37|V38|V39|V40|V41|V42|V43|V44|V45|V46|V47|V48|V49|V50|V51|V52|V53|V54|V55|V56|V57|V58|V59|V60|V61|V62|E63|V64|V65|V66|V67|V68|V69|E70|V71|V72|V73|V74|V75|V76|V77|V78|V79|V80|V81|V82|V83|V84|V85|V86|V87|V88|V89|V90|V91|V92|V93|E94|E95|E96|V97|V98|V99|V100|V101|V102|V103|V104|V105|V106|V107|V108|V109|V110|V111|V112|V113|V114|V115|V116|V117|V118|V119|V120|V121|V122|V123|V124|V125|V126|V127|V128|V129|V130|V131|V132|V133|V134|V135|V136|V137|V138|V139|V140|V141|V142|V143|V144|V145|V146|V147|V148|FECHA_ENTREGA|
32ETV0828L|1|MATUTINO|MANUEL AVILA CAMACHO|ZACATECAS|042|SOMBRERETE|0112|SAN JUAN DE LA TAPIA (LA TAPIA)|CALLE SAN JUAN DE LA TAPIA|0|PÚBLICO|FEDERAL TRANSFERIDO-ESTATAL|BÁSICA|SECUNDARIA|TELESECUNDARIA|0|NO APLICA|0|NO APLICA|32FTV0049E|32FTS0007S|32ADG0022T|0|I2017|0|1|0|0|0|0|1|0|11|0|0|0|0|0|0|0|0|0||11|10|0|1|11|0|0|0|0|10|0|0|10|0|0|10|10|0|0|10|10|0|0|10|0|0|10|10|0|10|0|0|10|0|0|10|0|0|0|0|0|0|0||0|0|0|0|0|0||1|0|1|0|0|1|0|0|0|0|1|0|0|0|1|0|1|0|0|0|1|0|0|B|b|B|0|0|0|0|0|0|1|0|0|1|1|2|0|2|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|2|0|6|1|0|0|2|0|0|2|0|2|0|0|2|14/10/2017 0:00:00|
32ETV0829K|1|MATUTINO|CUITLAHUAC|ZACATECAS|042|SOMBRERETE|0030|DOROTEO ARANGO (GATAS MOCHAS)|CALLE DOROTEO ARANGO|0|PÚBLICO|FEDERAL TRANSFERIDO-ESTATAL|BÁSICA|SECUNDARIA|TELESECUNDARIA|0|NO APLICA|0|NO APLICA|32FTV0049E|32FTS0007S|32ADG0022T|0|I2017|0|1|0|0|0|0|1|0|12|0|0|0|0|0|0|0|0|0||12|10|1|1|12|6|1|1|8|10|0|0|0|2|8|10|10|0|0|10|0|0|10|10|0|2|8|10|0|10|0|0|10|10|10|0|0|0|0|1|0|0|0||0|1|0|0|0|0||1|0|1|0|1|0|1|1|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|a|a|b|0|0|0|0|0|0|1|0|0|0|2|0|0|1|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|1|0|3|0|1|0|0|0|0|0|0|0|0|0|0|16/10/2017 0:00:00|
32ETV0830Z|1|MATUTINO|JUAN DE LA BARRERA|ZACATECAS|021|JIMÉNEZ DEL TEUL|0041|LA LAGUNITA|CALLE LA LAGUNITA|0|PÚBLICO|FEDERAL TRANSFERIDO-ESTATAL|BÁSICA|SECUNDARIA|TELESECUNDARIA|0|NO APLICA|0|NO APLICA|32FTV0050U|32FTS0007S|32ADG0022T|0|I2017|0|1|0|0|0|0|1|0|8|4|4|0|0|0|0|4|0|0||16|8|0|0|8|8|0|0|8|8|0|0|0|0|8|8|8|0|0|8|0|0|8|8|2|6|0|8|0|8|0|0|8|8|8|0|0|0|0|0|0|0|1|7 con cable y 1 wifi|0|0|0|0|1|0||1|0|1|0|0|1|0|0|0|0|1|0|0|0|1|0|1|0|0|0|1|0|0|b|b|b|0|0|0|0|0|0|1|0|1|0|0|0|0|3|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|3|0|4|0|1|0|0|0|0|0|0|0|0|0|0|31/10/2017 0:00:00|
32ETV0832Y|1|MATUTINO|AMADOR SEVERO|ZACATECAS|051|VILLA DE COS|0038|MANGANITA|CALLE MANGANITA|0|PÚBLICO|FEDERAL TRANSFERIDO-ESTATAL|BÁSICA|SECUNDARIA|TELESECUNDARIA|0|NO APLICA|0|NO APLICA|32FTV0036A|32FTS0006T|32ADG0011N|0|I2017|0|1|0|0|0|0|1|0|4|0|0|0|0|0|0|0|0|0||4|4|0|0|4|4|0|0|4|3|1|0|0|2|2|4|4|0|0|4|0|2|2|4|1|1|2|4|0|0|2|2|4|4|0|4|0|0|0|0|0|0|0||0|0|0|0|0|0||1|0|1|0|0|1|0|0|0|0|1|0|0|0|1|0|1|0|0|0|1|0|0|b|a|b|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|2|2|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|2|0|1|1|0|0|0|4|1|0|0|35|0|0|35|0|0|0|0|0|17/10/2017 0:00:00|
32ETV0833X|1|MATUTINO|ADOLFO LOPEZ MATEOS|ZACATECAS|051|VILLA DE COS|0041|NORIA DE LUIS|CALLE NORIA DE LUIS|0|PÚBLICO|FEDERAL TRANSFERIDO-ESTATAL|BÁSICA|SECUNDARIA|TELESECUNDARIA|0|NO APLICA|0|NO APLICA|32FTV0036A|32FTS0006T|32ADG0011N|0|I2017|0|1|0|0|0|0|1|0|9|0|0|0|0|0|0|0|0|0||9|6|2|1|9|0|0|0|0|6|0|0|0|0|6|6|6|0|0|6|0|6|0|6|2|2|2|6|0|0|6|0|6|6|0|6|0|0|0|0|0|0|0||0|0|0|0|0|0||1|0|1|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|B|A|B|0|0|0|0|0|0|1|0|1|0|1|2|0|0|0|4|2|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|3|0|1|2|0|0|0|6|1|0|8|30|0|0|38|8|30|0|0|38|20/10/2017 0:00:00|
32ETV0834W|1|MATUTINO|JOSE MARIA COS|ZACATECAS|051|VILLA DE COS|0043|PABELLÓN (DOLORES)|CALLE PABELLON DE DOLORES|0|PÚBLICO|FEDERAL TRANSFERIDO-ESTATAL|BÁSICA|SECUNDARIA|TELESECUNDARIA|0|NO APLICA|0|NO APLICA|32FTV0019K|32FTS0006T|32ADG0011N|0|I2017|0|1|0|0|0|0|1|0|2|0|0|0|0|0|0|0|0|0||2|2|0|0|2|0|0|0|0|2|0|0|2|0|0|2|2|0|0|2|2|0|0|2|0|0|2|2|0|0|2|0|2|2|0|2|0|0|0|0|0|0|0||0|0|0|0|0|0||1|0|1|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|a|b|b|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|3|0|0|3|0|3|0|0|3|14/10/2017 0:00:00|
32ETV0835V|1|MATUTINO|JOSE LUIS MOYA|ZACATECAS|014|GENERAL FRANCISCO R. MURGUÍA|0011|EL CARRIZAL|CALLE EL CARRIZAL|0|PÚBLICO|FEDERAL TRANSFERIDO-ESTATAL|BÁSICA|SECUNDARIA|TELESECUNDARIA|0|NO APLICA|0|NO APLICA|32FTV0016N|32FTS0008R|32ADG0015J|0|I2017|0|1|0|0|0|0|1|0|10|0|0|0|0|0|0|0|0|0||10|9|0|1|10|0|0|0|0|9|0|0|0|9|0|9|9|0|0|9|0|0|9|9|0|0|9|9|0|9|0|0|9|9|0|9|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|C|B|C|0|1|0|0|0|1|1|0|0|0|2|1|0|0|0|3|2|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|2|0|2|1|0|0|0|5|1|0|0|6|0|0|6|0|6|0|0|6|12/10/2017 0:00:00|
32ETV0836U|1|MATUTINO|EMILIANO ZAPATA|ZACATECAS|039|RÍO GRANDE|0051|NORIA DEL BOYERO|CALLE NORIA DEL BOYERO|0|PÚBLICO|FEDERAL TRANSFERIDO-ESTATAL|BÁSICA|SECUNDARIA|TELESECUNDARIA|0|NO APLICA|0|NO APLICA|32FTV0005H|32FTS0008R|32ADG0015J|0|I2017|0|1|0|0|0|0|1|0|4|0|0|0|0|0|0|0|0|0||4|4|0|0|4|0|0|0|0|4|0|0|0|0|4|4|0|0|4|4|0|0|4|4|0|0|4|4|0|0|4|0|4|0|0|4|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|b|b|b|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|2|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|3|3|0|0|1|0|1|0|5|0|1|0|0|0|0|0|0|0|0|0|0|20/10/2017 0:00:00|
32ETV0837T|1|MATUTINO|JOSE LUIS MOYA|ZACATECAS|010|FRESNILLO|0318|ERMITA DE GUADALUPE|CALLE ERMITA DE GUADALUPE (MPIO.SAIN ALTO)|0|PÚBLICO|FEDERAL TRANSFERIDO-ESTATAL|BÁSICA|SECUNDARIA|TELESECUNDARIA|0|NO APLICA|0|NO APLICA|32FTV0030G|32FTS0002X|32ADG0012M|0|I2017|0|1|0|0|0|0|1|0|6|2|0|0|0|0|0|0|0|0||8|5|0|1|6|0|0|0|0|5|0|0|0|5|0|5|5|0|0|5|0|0|5|5|0|3|2|5|0|5|0|0|5|0|0|5|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|b|b|b|0|0|0|0|0|0|1|0|1|0|1|0|1|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|1|0|0|3|0|1|0|0|0|0|0|0|0|0|0|0|16/11/2017 0:00:00|
32ETV0838S|1|MATUTINO|ADOLFO LOPEZ MATEOS|ZACATECAS|010|FRESNILLO|0176|PRESA DEL MEZQUITE (TAPIAS DEL MEZQUITE)|CALLE PRESA DEL MEZQUITE|0|PÚBLICO|FEDERAL TRANSFERIDO-ESTATAL|BÁSICA|SECUNDARIA|TELESECUNDARIA|0|NO APLICA|0|NO APLICA|32FTV0022Y|32FTS0002X|32ADG0012M|0|I2017|0|1|0|0|0|0|1|0|3|0|0|0|0|0|0|0|0|0||3|3|0|0|3|0|0|0|0|3|0|0|3|0|0|3|3|0|0|3|0|3|0|3|0|0|3|3|0|3|0|0|3|3|0|3|0|0|0|0|0|0|0||0|0|0|0|0|0||1|0|1|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|b|b|b|0|0|0|0|0|0|1|0|1|0|0|1|0|1|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|1|0|3|0|1|0|0|0|0|0|0|0|0|0|0|11/01/2018 0:00:00|
32ETV0840G|1|MATUTINO|VICENTE SUAREZ|ZACATECAS|038|PINOS|0174|SAN JOSÉ DE LA VENTA|CALLE SAN JOSE DE LA VENTA|0|PÚBLICO|FEDERAL TRANSFERIDO-ESTATAL|BÁSICA|SECUNDARIA|TELESECUNDARIA|0|NO APLICA|0|NO APLICA|32FTV0052S|32FTS0003W|32ADG0017H|0|I2017|0|1|0|0|0|0|1|0|10|0|0|0|0|0|0|0|0|0||10|8|2|0|10|0|0|0|0|0|8|0|0|0|8|8|8|0|0|8|0|8|0|8|0|8|0|8|0|8|0|0|8|8|0|8|0|0|0|0|0|0|0||0|0|0|0|0|0||1|0|1|0|0|1|0|0|0|0|1|0|0|0|1|0|1|0|0|0|1|0|0|B|C|B|0|0|0|1|0|0|1|0|0|0|1|0|3|3|0|7|0|0|0|0|0|0|0|0|1|0|0|2|0|0|0|3|1|0|1|2|3|3|0|10|1|0|0|0|18|0|18|0|0|18|0|18|01/11/2017 0:00:00|
32ETV0841F|1|MATUTINO|JOSE MARIA BENITEZ|ZACATECAS|035|NORIA DE ÁNGELES|0005|COLONIA MADERO (MADERO)|CALLE COLONIA MADERO|0|PÚBLICO|FEDERAL TRANSFERIDO-ESTATAL|BÁSICA|SECUNDARIA|TELESECUNDARIA|0|NO APLICA|0|NO APLICA|32FTV0031F|32FTS0003W|32FSR0001J|0|I2017|0|1|0|0|0|0|1|0|4|2|1|0|0|0|0|1|0|0||7|3|0|1|4|3|0|1|4|3|0|0|3|0|0|3|3|0|0|3|0|3|0|3|0|2|1|3|0|2|1|0|3|3|3|0|0|1|0|0|0|0|0||0|1|0|0|0|0||0|1|0|0|0|1|0|0|0|0|1|0|0|0|1|0|1|0|0|0|1|0|0|b|c|b|0|0|0|1|0|0|1|0|3|0|3|1|0|0|0|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|3|1|0|0|0|7|0|1|0|0|0|0|0|0|0|0|0|0|12/10/2017 0:00:00|
32ETV0842E|1|MATUTINO|SUAVE PATRIA|ZACATECAS|053|VILLA GONZÁLEZ ORTEGA|0009|CERRITO DEL AGUA|CALLE CERRITO DEL AGUA|0|PÚBLICO|FEDERAL TRANSFERIDO-ESTATAL|BÁSICA|SECUNDARIA|TELESECUNDARIA|0|NO APLICA|0|NO APLICA|32FTV0031F|32FTS0003W|32FSR0001J|0|I2017|0|1|0|0|0|0|1|0|0|0|5|5|0|0|0|0|0|0||5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|1|0|0|1|0|0|1|0|0|0|1|0|1|0|0|0|1|0|0|a|a|a|0|0|0|0|0|0|1|0|4|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|4|0|1|0|0|0|0|0|0|0|0|0|0|11/01/2018 0:00:00|
32ETV0843D|1|MATUTINO|MANUEL GUTIERREZ NAJERA|ZACATECAS|053|VILLA GONZÁLEZ ORTEGA|0030|SAN DIONISIO|CALLE SAN DIONISIO|0|PÚBLICO|FEDERAL TRANSFERIDO-ESTATAL|BÁSICA|SECUNDARIA|TELESECUNDARIA|0|NO APLICA|0|NO APLICA|32FTV0031F|32FTS0003W|32FSR0001J|0|I2017|0|1|0|0|0|0|1|0|1|0|1|0|0|0|0|0|1|0||2|1|0|0|1|0|0|0|0|1|0|0|0|1|0|1|1|0|0|1|0|1|0|1|0|0|1|1|0|0|0|1|1|0|0|1|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|1|0|0|0|0|1|0|0|0|1|0|1|0|0|0|1|0|0|A|A|B|0|0|0|0|0|0|1|0|1|0|1|0|0|0|0|2|1|1|0|3|0|0|0|5|1|0|0|0|0|0|0|1|3|1|1|3|0|0|0|8|0|1|0|0|0|0|0|0|0|0|0|0|20/10/2017 0:00:00|
32ETV0844C|1|MATUTINO|PABLO NERUDA|ZACATECAS|054|VILLA HIDALGO|0016|EL MAGUEY|CALLE EL MAGUEY|0|PÚBLICO|FEDERAL TRANSFERIDO-ESTATAL|BÁSICA|SECUNDARIA|TELESECUNDARIA|0|NO APLICA|0|NO APLICA|32FTV0052S|32FTS0003W|32ADG0017H|0|I2017|0|1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0||1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|1|0|0|0|0|1|0|0|0|1|0|1|0|0|0|1|0|0|a|a|a|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|1|0|0|0|0|0|0|0|0|0|0|01/11/2017 0:00:00|
32ETV0845B|1|MATUTINO|BENITO JUAREZ|ZACATECAS|038|PINOS|0004|AHIJADEROS|CALLE AHIJADEROS|0|PÚBLICO|FEDERAL TRANSFERIDO-ESTATAL|BÁSICA|SECUNDARIA|TELESECUNDARIA|0|NO APLICA|0|NO APLICA|32FTV0007F|32FTS0003W|32ADG0017H|0|I2017|0|1|0|0|0|0|1|0|3|0|0|0|0|0|0|0|0|0||3|3|0|0|3|0|0|0|0|0|3|0|0|3|0|3|0|3|0|3|0|0|3|3|3|0|0|3|0|3|0|0|3|3|0|3|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|1|0|0|0|0|1|0|0|0|1|0|1|0|0|0|1|0|0|B|B|A|0|0|0|0|0|0|1|0|1|0|1|2|1|2|0|7|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|2|3|0|1|2|1|2|0|9|1|0|0|15|0|0|15|0|0|0|0|0|09/11/2017 0:00:00|
32ETV0846A|1|MATUTINO|JUAN RULFO|ZACATECAS|048|TLALTENANGO DE SÁNCHEZ ROMÁN|0047|LOS SEDANOS|CALLE LOS SEDANOS|0|PÚBLICO|FEDERAL TRANSFERIDO-ESTATAL|BÁSICA|SECUNDARIA|TELESECUNDARIA|0|NO APLICA|0|NO APLICA|32FTV0038Z|32FTS0005U|32ADG0014K|0|I2017|0|1|0|0|0|0|1|0|3|3|0|0|0|0|0|0|0|0||6|3|0|0|3|0|0|0|0|3|0|0|0|3|0|3|3|0|0|3|0|3|0|3|0|0|3|3|0|0|3|0|3|3|0|3|0|0|0|0|0|0|0||0|0|0|0|0|0||1|0|1|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|b|b|b|0|0|0|0|0|0|1|0|2|0|1|2|0|0|0|5|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|3|0|1|2|0|0|0|6|0|1|0|0|0|0|0|0|0|0|0|0|16/10/2017 0:00:00|
32ETV0847Z|1|MATUTINO|GENARO GARCIA|ZACATECAS|058|SANTA MARÍA DE LA PAZ|0015|EL PICACHO (HIDALGO)|CALLE PICACHO|0|PÚBLICO|FEDERAL TRANSFERIDO-ESTATAL|BÁSICA|SECUNDARIA|TELESECUNDARIA|0|NO APLICA|0|NO APLICA|32FTV0021Z|32FTS0005U|32ADG0014K|0|I2017|0|1|0|0|0|0|1|0|0|4|0|0|0|0|0|0|0|0||4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|1|0|0|0|0|1|0|0|0|1|0|1|0|0|0|1|0|0|C|C|C|0|1|0|1|0|1|1|0|0|0|1|2|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0|0|0|3|1|0|0|15|0|0|15|0|15|0|0|15|17/10/2017 0:00:00|
32ETV0848Z|1|MATUTINO|JOSE MARIA MORELOS Y PAVON|ZACATECAS|028|MEZQUITAL DEL ORO|0071|EL TEMAZCAL|CALLE EL TEMAZCAL|0|PÚBLICO|FEDERAL TRANSFERIDO-ESTATAL|BÁSICA|SECUNDARIA|TELESECUNDARIA|0|NO APLICA|0|NO APLICA|32FTV0056O|32FTS0004V|32ADG0013L|0|I2017|0|1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0||1|1|0|0|1|0|0|0|0|1|0|0|0|0|1|1|1|0|0|1|1|0|0|1|0|0|1|1|0|0|1|0|1|1|0|1|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|1|0|0|0|0|1|0|0|0|1|0|1|0|0|0|1|0|0|B|A|A|0|0|0|0|0|0|1|0|1|0|0|1|0|2|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|2|0|4|0|1|0|0|0|0|0|0|0|0|0|0|19/10/2017 0:00:00|
32ETV0849Y|1|MATUTINO|JAIME NUNO|ZACATECAS|021|JIMÉNEZ DEL TEUL|0086|SAUCES DE ARRIBA|PRIVADA PRINCIPAL|15|PÚBLICO|FEDERAL TRANSFERIDO-ESTATAL|BÁSICA|SECUNDARIA|TELESECUNDARIA|0|NO APLICA|0|NO APLICA|32FTV0025V|32FTS0007S|32ADG0022T|0|I2017|0|1|0|0|0|0|1|0|3|0|0|0|0|0|0|0|0|0||3|3|0|0|3|0|0|0|0|3|0|0|0|0|3|3|3|0|0|3|0|0|3|3|3|0|0|3|0|3|0|0|3|3|0|3|0|0|0|0|0|0|0||0|0|0|0|0|0||1|0|1|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|b|b|B|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|31/10/2017 0:00:00|
32ETV0850N|1|MATUTINO|BENITO JUAREZ|ZACATECAS|021|JIMÉNEZ DEL TEUL|0004|ATOTONILCO|CALLE ATOTONILCO|0|PÚBLICO|FEDERAL TRANSFERIDO-ESTATAL|BÁSICA|SECUNDARIA|TELESECUNDARIA|0|NO APLICA|0|NO APLICA|32FTV0025V|32FTS0007S|32ADG0022T|0|I2017|0|1|0|0|0|0|1|0|10|0|0|0|0|0|0|0|0|0||10|7|3|0|10|7|3|0|10|7|0|0|0|7|0|7|7|0|0|7|0|0|7|7|0|7|0|7|0|7|0|0|7|7|7|0|0|0|1|0|0|0|0||0|1|0|0|0|0||1|0|1|0|1|0|1|1|0|1|0|1|0|0|0|1|0|0|0|1|0|1|1|b|B|B|0|0|0|0|0|0|1|0|2|0|3|0|0|2|0|7|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|2|0|3|1|0|2|0|8|1|0|0|14|0|0|14|0|3|0|0|3|11/01/2018 0:00:00|
32ETV0852L|1|MATUTINO|IGNACIO RAMIREZ|ZACATECAS|042|SOMBRERETE|0051|JOSÉ SANTOS BAÑUELOS (BAÑUELOS NUEVO)|CALLE VICENTE GUERRERO|53|PÚBLICO|FEDERAL TRANSFERIDO-ESTATAL|BÁSICA|SECUNDARIA|TELESECUNDARIA|0|NO APLICA|0|NO APLICA|32FTV0011S|32FTS0007S|32ADG0022T|0|I2017|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|A|A|A|0|0|0|0|0|0|1|0|0|0|1|0|0|2|0|3|0|0|4|0|0|0|0|4|3|0|0|0|0|0|0|3|3|0|5|0|0|2|0|10|0|1|0|0|0|0|0|0|0|0|0|0|25/10/2017 0:00:00|
32ETV0853K|1|MATUTINO|VICENTE GUERRERO|ZACATECAS|042|SOMBRERETE|0092|RICARDO FLORES MAGÓN (LA CIÉNEGA)|CALLE RICARDO FLORES MAGON (LA CIENEGA)|0|PÚBLICO|FEDERAL TRANSFERIDO-ESTATAL|BÁSICA|SECUNDARIA|TELESECUNDARIA|0|NO APLICA|0|NO APLICA|32FTV0011S|32FTS0007S|32ADG0022T|0|I2017|0|1|0|0|0|0|1|0|3|0|5|0|0|0|0|0|5|0||8|0|2|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|1|0|0|0|0|0|0|0|0|1|0|1|0|0|0|1|0|0|b|b|b|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|1|3|2|0|2|0|0|0|7|0|0|0|0|0|0|0|0|3|2|1|2|0|0|0|8|0|1|0|0|0|0|0|0|0|0|0|0|20/10/2017 0:00:00|
32ETV0854J|1|MATUTINO|CUAUHTEMOC|ZACATECAS|010|FRESNILLO|0599|CIENEGUITAS DE MARIANA|CALLE EL FUERTE|0|PÚBLICO|FEDERAL TRANSFERIDO-ESTATAL|BÁSICA|SECUNDARIA|TELESECUNDARIA|0|NO APLICA|0|NO APLICA|32FTV0030G|32FTS0002X|32ADG0012M|0|I2017|0|1|0|0|0|0|1|0|6|0|4|1|0|0|0|1|2|0||10|5|0|1|6|1|0|1|2|5|0|0|3|2|0|5|5|0|0|5|0|5|0|5|2|3|0|5|0|0|5|0|5|5|1|4|0|0|1|0|0|0|0||0|1|0|0|0|0||1|0|1|0|1|0|0|1|0|0|1|0|0|0|1|0|1|0|0|0|1|0|0|B|B|B|0|0|0|0|0|0|1|0|0|0|1|2|1|1|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|1|1|0|5|0|1|0|0|0|0|0|0|0|0|0|0|19/10/2017 0:00:00|
32ETV0855I|1|MATUTINO|PEDRO CORONEL|ZACATECAS|010|FRESNILLO|0164|PLAN DE VALLECITOS|CALLE PLAN DE VALLECITOS|0|PÚBLICO|FEDERAL TRANSFERIDO-ESTATAL|BÁSICA|SECUNDARIA|TELESECUNDARIA|0|NO APLICA|0|NO APLICA|32FTV0003J|32FTS0002X|32ADG0012M|0|I2017|0|1|0|0|0|0|1|0|3|0|0|0|0|0|0|0|0|0||3|1|2|0|3|0|1|0|1|1|0|0|0|1|0|1|1|0|0|1|1|0|0|1|0|0|1|1|0|0|1|0|1|1|0|1|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|1|0|0|1|0|0|1|0|0|0|1|0|1|0|0|1|0|1|1|b|b|b|0|0|0|0|0|0|1|0|0|1|0|2|0|2|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|2|0|2|0|5|0|1|0|0|0|0|0|0|0|0|0|0|16/10/2017 0:00:00|
32ETV0856H|1|MATUTINO|RICARDO FLORES MAGON|ZACATECAS|038|PINOS|0255|EL CARMEN|CALLE EL CARMEN|0|PÚBLICO|FEDERAL TRANSFERIDO-ESTATAL|BÁSICA|SECUNDARIA|TELESECUNDARIA|0|NO APLICA|0|NO APLICA|32FTV0017M|32FTS0003W|32ADG0017H|0|I2017|0|1|0|0|0|0|1|0|2|0|0|0|0|0|0|0|0|0||2|2|0|0|2|0|0|0|0|2|0|0|0|2|0|2|2|0|0|2|0|2|0|2|0|0|2|2|0|0|0|2|2|2|0|2|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|1|0|0|0|0|1|0|0|0|1|0|1|0|0|0|1|0|0|b|b|b|0|0|0|0|0|0|1|0|0|0|1|2|1|2|0|6|1|0|0|1|0|0|0|2|0|0|0|0|0|2|0|2|1|0|1|3|1|4|0|10|0|1|0|0|0|0|0|0|0|0|0|0|07/11/2017 0:00:00|
